id,imdb_id,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,genres,combine
205775,tt1390411,in the heart of the sea,Ron Howard,Chris Hemsworth,Benjamin Walker,Frank Dillane,Action Adventure Biography Drama History Thriller,Chris Hemsworth Benjamin Walker Frank Dillane Ron Howard Action Adventure Biography Drama History Thriller
135397,tt0369610,jurassic world,Colin Trevorrow,Bryce Dallas Howard,Judy Greer,Omar Sy,Action Adventure Sci-Fi Thriller,Bryce Dallas Howard Judy Greer Omar Sy Colin Trevorrow Action Adventure Sci-Fi Thriller
227159,tt2170439,horrible bosses 2,Sean Anders,Kevin Spacey,Christoph Waltz,Lindsay Sloane,Comedy Crime,Kevin Spacey Christoph Waltz Lindsay Sloane Sean Anders Comedy Crime
139715,tt1865346,detention of the dead,Alex Craig Mann,Justin Chon,Christa B. Allen,Max Adler,Comedy Horror,Justin Chon Christa B. Allen Max Adler Alex Craig Mann Comedy Horror
270946,tt1911658,penguins of madagascar,Eric Darnell,Benedict Cumberbatch,Annet Mahendru,Andy Richter,Adventure Animation Comedy Family,Benedict Cumberbatch Annet Mahendru Andy Richter Eric Darnell Adventure Animation Comedy Family
253331,tt2883434,black or white,Mike Binder,Jennifer Ehle,Gillian Jacobs,Jillian Estell,Drama,Jennifer Ehle Gillian Jacobs Jillian Estell Mike Binder Drama
256917,tt3007512,the water diviner,Russell Crowe,Cem Yilmaz,Ryan Corr,Steve Bastoni,Drama War,Cem Yilmaz Ryan Corr Steve Bastoni Russell Crowe Drama War
284293,tt3316960,still alice,Richard Glatzer,Kristen Stewart,Hunter Parrish,Seth Gilliam,Drama,Kristen Stewart Hunter Parrish Seth Gilliam Richard Glatzer Drama
116149,tt1109624,paddington,Paul King,Julie Walters,Matt Lucas,Sally Hawkins,Animation Comedy Family Fantasy,Julie Walters Matt Lucas Sally Hawkins Paul King Animation Comedy Family Fantasy
297596,tt1274586,dying of the light,Paul Schrader,Nicolas Cage,Irène Jacob,Tomiwa Edun,Drama Thriller,Nicolas Cage Irène Jacob Tomiwa Edun Paul Schrader Drama Thriller
42057,tt1319716,it's a wonderful afterlife,Gurinder Chadha,Sendhil Ramamurthy,Mark Addy,Shabana Azmi,Comedy Drama Horror Romance,Sendhil Ramamurthy Mark Addy Shabana Azmi Gurinder Chadha Comedy Drama Horror Romance
110402,tt2328813,hard to be a god,Aleksey German,Leonid Yarmolnik,Yuriy Tsurilo,Valentin Golubenko,Drama Sci-Fi,Leonid Yarmolnik Yuriy Tsurilo Valentin Golubenko Aleksey German Drama Sci-Fi
64508,tt0097292,hard to be a god,Aleksey German,Leonid Yarmolnik,Yuriy Tsurilo,Valentin Golubenko,Drama Sci-Fi,Leonid Yarmolnik Yuriy Tsurilo Valentin Golubenko Aleksey German Drama Sci-Fi
245916,tt1216491,kill the messenger,Michael Cuesta,Jeremy Renner,Paz Vega,Robert Pralgo,Biography Crime Drama Mystery Thriller,Jeremy Renner Paz Vega Robert Pralgo Michael Cuesta Biography Crime Drama Mystery Thriller
122917,tt2310332,the hobbit: the battle of the five armies,Peter Jackson,Aidan Turner,Adam Brown,James Nesbitt,Adventure Fantasy,Aidan Turner Adam Brown James Nesbitt Peter Jackson Adventure Fantasy
273895,tt1020072,selma,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,Biography Drama History,David Oyelowo Tom Wilkinson Oprah Winfrey Ava DuVernay Biography Drama History
227306,tt1809398,unbroken,Angelina Jolie Pitt,Finn Wittrock,Jack O'Connell,Alex Russell,Biography Drama Sport War,Finn Wittrock Jack O'Connell Alex Russell Angelina Jolie Pitt Biography Drama Sport War
137347,tt2017486,closer to the moon,Nae Caranfil,Monica Barladeanu,Joe Armstrong,Martin Hancock,Comedy Drama,Monica Barladeanu Joe Armstrong Martin Hancock Nae Caranfil Comedy Drama
172391,tt1487931,khumba,Anthony Silverston,Liam Neeson,Steve Buscemi,Loretta Devine,Adventure Animation Family,Liam Neeson Steve Buscemi Loretta Devine Anthony Silverston Adventure Animation Family
241239,tt2937898,a most violent year,J.C. Chandor,David Oyelowo,Ashley Williams,Albert Brooks,Action Crime Drama Thriller,David Oyelowo Ashley Williams Albert Brooks J.C. Chandor Action Crime Drama Thriller
228970,tt2305051,wild,Jean-Marc Vallée,Michiel Huisman,Kevin Rankin,Gaby Hoffmann,Adventure Biography Drama,Michiel Huisman Kevin Rankin Gaby Hoffmann Jean-Marc Vallée Adventure Biography Drama
371464,tt4071086,wild,Jean-Marc Vallée,Michiel Huisman,Kevin Rankin,Gaby Hoffmann,Adventure Biography Drama,Michiel Huisman Kevin Rankin Gaby Hoffmann Jean-Marc Vallée Adventure Biography Drama
253290,tt2421956,butterfly girl,Cary Bell,Abigail Evans,Stacie Evans,Emily Gorell,Documentary,Abigail Evans Stacie Evans Emily Gorell Cary Bell Documentary
284296,tt2784678,top five,Chris Rock,Rosario Dawson,Romany Malco,J.B. Smoove,Comedy Romance,Rosario Dawson Romany Malco J.B. Smoove Chris Rock Comedy Romance
87093,tt1126590,big eyes,Tim Burton,Christoph Waltz,Danny Huston,Jon Polito,Biography Crime Drama Romance,Christoph Waltz Danny Huston Jon Polito Tim Burton Biography Crime Drama Romance
181533,tt2692250,night at the museum: secret of the tomb,Shawn Levy,Robin Williams,Rami Malek,Steve Coogan,Adventure Comedy Family Fantasy,Robin Williams Rami Malek Steve Coogan Shawn Levy Adventure Comedy Family Fantasy
175555,tt2609758,a madea christmas,Tyler Perry,Alicia Witt,Tika Sumpter,Larry the Cable Guy,Comedy Drama,Alicia Witt Tika Sumpter Larry the Cable Guy Tyler Perry Comedy Drama
239650,tt2041534,a madea christmas,Tyler Perry,Alicia Witt,Tika Sumpter,Larry the Cable Guy,Comedy Drama,Alicia Witt Tika Sumpter Larry the Cable Guy Tyler Perry Comedy Drama
68737,tt1121096,seventh son,Sergey Bodrov,Jeff Bridges,Djimon Hounsou,Olivia Williams,Action Adventure Fantasy,Jeff Bridges Djimon Hounsou Olivia Williams Sergey Bodrov Action Adventure Fantasy
300706,tt2980708,let's kill ward's wife,Scott Foley,Donald Faison,Greg Grunberg,Dagmara Dominczyk,Comedy Crime,Donald Faison Greg Grunberg Dagmara Dominczyk Scott Foley Comedy Crime
271185,tt2505294,ask me anything,Allison Burnett,Kimberly Williams-Paisley,Gia Mantegna,Cathryn de Prume,Drama,Kimberly Williams-Paisley Gia Mantegna Cathryn de Prume Allison Burnett Drama
137614,tt2364649,the forest,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror Mystery Thriller,Eoin Macken Stephanie Vogt Gen Seto Jason Zada Horror Mystery Thriller
329440,tt3387542,the forest,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror Mystery Thriller,Eoin Macken Stephanie Vogt Gen Seto Jason Zada Horror Mystery Thriller
163312,tt1517213,the forest,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror Mystery Thriller,Eoin Macken Stephanie Vogt Gen Seto Jason Zada Horror Mystery Thriller
85196,tt0122070,the forest,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror Mystery Thriller,Eoin Macken Stephanie Vogt Gen Seto Jason Zada Horror Mystery Thriller
116514,tt1488602,the forest,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror Mystery Thriller,Eoin Macken Stephanie Vogt Gen Seto Jason Zada Horror Mystery Thriller
119374,tt0210971,the forest,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror Mystery Thriller,Eoin Macken Stephanie Vogt Gen Seto Jason Zada Horror Mystery Thriller
116977,tt0249516,foodfight!,Lawrence Kasanoff,Jerry Stiller,Larry Miller,Harvey Fierstein,Action Animation Comedy Family Fantasy,Jerry Stiller Larry Miller Harvey Fierstein Lawrence Kasanoff Action Animation Comedy Family Fantasy
198184,tt1823672,chappie,Neill Blomkamp,Hugh Jackman,Sharlto Copley,Jose Pablo Cantillo,Action Crime Drama Sci-Fi Thriller,Hugh Jackman Sharlto Copley Jose Pablo Cantillo Neill Blomkamp Action Crime Drama Sci-Fi Thriller
117942,tt1884318,girls gone dead,Michael Hoffman Jr.,Vincent Chimato,John McGlothlin,Al Sapienza,Comedy Horror,Vincent Chimato John McGlothlin Al Sapienza Michael Hoffman Jr. Comedy Horror
61038,tt1307926,go for it!,Carmen Marron,Jossara Jinaro,Aimee Garcia,Rene Rosado,Drama Musical,Jossara Jinaro Aimee Garcia Rene Rosado Carmen Marron Drama Musical
260346,tt2446042,taken 3,Olivier Megaton,Liam Neeson,Dougray Scott,Jon Gries,Action Thriller,Liam Neeson Dougray Scott Jon Gries Olivier Megaton Action Thriller
201088,tt2717822,blackhat,Michael Mann,Chris Hemsworth,Archie Kao,Brandon Molale,Action Crime Drama Mystery Thriller,Chris Hemsworth Archie Kao Brandon Molale Michael Mann Action Crime Drama Mystery Thriller
87101,tt1340138,terminator genisys,Alan Taylor,J.K. Simmons,Emilia Clarke,Matt Smith,Action Adventure Sci-Fi,J.K. Simmons Emilia Clarke Matt Smith Alan Taylor Action Adventure Sci-Fi
84197,tt1869425,filly brown,Youssef Delara,Noel Gugliemi,Jenni Rivera,Jorge Diaz,Drama Music,Noel Gugliemi Jenni Rivera Jorge Diaz Youssef Delara Drama Music
54518,tt1702443,justin bieber: never say never,Jon M. Chu,Usher Raymond,Sean Kingston,Boys II Men,Documentary Music,Usher Raymond Sean Kingston Boys II Men Jon M. Chu Documentary Music
181330,tt2609912,kevin hart: let me explain,Leslie Small,David Jason Perez,La'Princess Jackson,Dana Hanna,Comedy Documentary,David Jason Perez La'Princess Jackson Dana Hanna Leslie Small Comedy Documentary
72359,tt1699755,peeples,Tina Gordon Chism,Tyler James Williams,S. Epatha Merkerson,Diahann Carroll,Comedy Romance,Tyler James Williams S. Epatha Merkerson Diahann Carroll Tina Gordon Chism Comedy Romance
270303,tt3235888,it follows,David Robert Mitchell,Maika Monroe,Ruby Harris,Jake Weary,Horror Mystery,Maika Monroe Ruby Harris Jake Weary David Robert Mitchell Horror Mystery
18616,tt1090671,no man's land: the rise of reeker,Dave Payne,Mircea Monroe,Lew Temple,Robert Pine,Horror Thriller,Mircea Monroe Lew Temple Robert Pine Dave Payne Horror Thriller
44678,tt1407049,altitude,Alex Merkin,Dolph Lundgren,Denise Richards,Greer Grammer,Action Thriller,Dolph Lundgren Denise Richards Greer Grammer Alex Merkin Action Thriller
443700,tt4556370,altitude,Alex Merkin,Dolph Lundgren,Denise Richards,Greer Grammer,Action Thriller,Dolph Lundgren Denise Richards Greer Grammer Alex Merkin Action Thriller
29077,tt0088851,the bride,Svyatoslav Podgayevskiy,Victoria Agalakova,Vyacheslav Chepurchenko,Alexandra Rebenok,Mystery Horror Thriller,Victoria Agalakova Vyacheslav Chepurchenko Alexandra Rebenok Svyatoslav Podgayevskiy Mystery Horror Thriller
422715,tt6095090,the bride,Svyatoslav Podgayevskiy,Victoria Agalakova,Vyacheslav Chepurchenko,Alexandra Rebenok,Mystery Horror Thriller,Victoria Agalakova Vyacheslav Chepurchenko Alexandra Rebenok Svyatoslav Podgayevskiy Mystery Horror Thriller
16174,tt0210294,snow queen,Vladlen Barbe,Erin Fitzgerald,Wendee Lee,Ivan Okhlobystin,Adventure Animation Family,Erin Fitzgerald Wendee Lee Ivan Okhlobystin Vladlen Barbe Adventure Animation Family
29996,tt0053290,solomon and sheba,King Vidor,Gina Lollobrigida,George Sanders,Finlay Currie,Drama History Romance War,Gina Lollobrigida George Sanders Finlay Currie King Vidor Drama History Romance War
68202,tt1547090,without men,Gabriela Tagliavini,Maria Conchita Alonso,Kate del Castillo,Camryn Manheim,Comedy,Maria Conchita Alonso Kate del Castillo Camryn Manheim Gabriela Tagliavini Comedy
70877,tt1640486,inside out,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,Adventure Animation Comedy Drama Family Fantasy,Amy Poehler Mindy Kaling Phyllis Smith Pete Docter Adventure Animation Comedy Drama Family Fantasy
150540,tt2096673,inside out,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,Adventure Animation Comedy Drama Family Fantasy,Amy Poehler Mindy Kaling Phyllis Smith Pete Docter Adventure Animation Comedy Drama Family Fantasy
51938,tt0386534,inside out,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,Adventure Animation Comedy Drama Family Fantasy,Amy Poehler Mindy Kaling Phyllis Smith Pete Docter Adventure Animation Comedy Drama Family Fantasy
256740,tt2761578,wicked blood,Mark Young,Alexa PenaVega,Jake Busey,Lew Temple,Action Crime Drama Thriller,Alexa PenaVega Jake Busey Lew Temple Mark Young Action Crime Drama Thriller
53953,tt0473553,the tooth fairy,Chuck Bowman,P.J. Soles,Lochlyn Munro,Steve Bacic,Horror Thriller,P.J. Soles Lochlyn Munro Steve Bacic Chuck Bowman Horror Thriller
76341,tt1392190,mad max: fury road,George Miller,Tom Hardy,Charlize Theron,Zoë Kravitz,Action Adventure Sci-Fi Thriller,Tom Hardy Charlize Theron Zoë Kravitz George Miller Action Adventure Sci-Fi Thriller
280092,tt3195644,insidious: chapter 3,Leigh Whannell,Lin Shaye,Hayley Kiyoko,Leigh Whannell,Fantasy Horror Thriller,Lin Shaye Hayley Kiyoko Leigh Whannell Leigh Whannell Fantasy Horror Thriller
68735,tt0803096,warcraft,Duncan Jones,Dominic Cooper,Callum Rennie,Ruth Negga,Action Adventure Fantasy,Dominic Cooper Callum Rennie Ruth Negga Duncan Jones Action Adventure Fantasy
99861,tt2395427,avengers: age of ultron,Joss Whedon,Chris Hemsworth,Robert Downey Jr.,Scarlett Johansson,Action Adventure Sci-Fi,Chris Hemsworth Robert Downey Jr. Scarlett Johansson Joss Whedon Action Adventure Sci-Fi
166426,tt1790809,pirates of the caribbean: dead men tell no tales,Joachim Rønning Espen Sandberg,Johnny Depp,Javier Bardem,Geoffrey Rush,Adventure Action Fantasy Comedy,Johnny Depp Javier Bardem Geoffrey Rush Joachim Rønning Espen Sandberg Adventure Action Fantasy Comedy
141052,tt0974015,justice league,Zack Snyder,Ben Affleck,Henry Cavill,Gal Gadot,Action Adventure Fantasy Sci-Fi,Ben Affleck Henry Cavill Gal Gadot Zack Snyder Action Adventure Fantasy Sci-Fi
102899,tt0478970,ant-man,Peyton Reed,Judy Greer,Hayley Atwell,T.I.,Action Adventure Comedy Sci-Fi,Judy Greer Hayley Atwell T.I. Peyton Reed Action Adventure Comedy Sci-Fi
293660,tt1431045,deadpool,Tim Miller,Ryan Reynolds,Ed Skrein,Stefan Kapicic,Action Adventure Comedy Romance Sci-Fi,Ryan Reynolds Ed Skrein Stefan Kapicic Tim Miller Action Adventure Comedy Romance Sci-Fi
284053,tt3501632,thor: ragnarok,Taika Waititi,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,Action Adventure Fantasy Sci-Fi,Chris Hemsworth Tom Hiddleston Cate Blanchett Taika Waititi Action Adventure Fantasy Sci-Fi
283995,tt3896198,guardians of the galaxy vol. 2,James Gunn,Chris Pratt,Zoe Saldana,Dave Bautista,Action Adventure Comedy Sci-Fi,Chris Pratt Zoe Saldana Dave Bautista James Gunn Action Adventure Comedy Sci-Fi
271110,tt3498820,captain america: civil war,Anthony Russo,Robert Downey Jr.,Scarlett Johansson,Chris Evans,Action Adventure Sci-Fi,Robert Downey Jr. Scarlett Johansson Chris Evans Anthony Russo Action Adventure Sci-Fi
246655,tt3385516,x-men: apocalypse,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,Action Adventure Sci-Fi,Jennifer Lawrence Michael Fassbender Tye Sheridan Bryan Singer Action Adventure Sci-Fi
268171,tt2113659,elsa & fred,Michael Radford,Chris Noth,Jared Gilman,James Brolin,Comedy Drama Romance,Chris Noth Jared Gilman James Brolin Michael Radford Comedy Drama Romance
43311,tt0049578,the opposite sex,Jennifer Finnigan,Geoff Stults,Kenan Thompson,Josh Hopkins,Comedy,Geoff Stults Kenan Thompson Josh Hopkins Jennifer Finnigan Comedy
301748,tt2796678,the opposite sex,Jennifer Finnigan,Geoff Stults,Kenan Thompson,Josh Hopkins,Comedy,Geoff Stults Kenan Thompson Josh Hopkins Jennifer Finnigan Comedy
193603,tt1861343,hayride,Terron R. Parsons,Richard Tyson,Jeremy Sande,Corlandos Scott,Crime Drama Horror,Richard Tyson Jeremy Sande Corlandos Scott Terron R. Parsons Crime Drama Horror
55180,tt0161743,the last big thing,Dan Zukovic,Yul Vazquez,Louis Mustillo,James Lorinz,Comedy Drama,Yul Vazquez Louis Mustillo James Lorinz Dan Zukovic Comedy Drama
74457,tt1470020,redemption road,Mario Van Peebles,Tom Skerritt,Cinda McCain,Luke Perry,Drama,Tom Skerritt Cinda McCain Luke Perry Mario Van Peebles Drama
98549,tt1220217,the legend of hell's gate: an american conspiracy,Tanner Beard,William McNamara,Kevin Alejandro,Glenn Morshower,Action Adventure History Western,William McNamara Kevin Alejandro Glenn Morshower Tanner Beard Action Adventure History Western
75033,tt1551641,winnie mandela,Darrell Roodt,Jennifer Hudson,Wendy Crewson,Aubrey Poo,Biography Drama History,Jennifer Hudson Wendy Crewson Aubrey Poo Darrell Roodt Biography Drama History
92635,tt2149137,snow white: a deadly summer,David DeCoteau,Maureen McCormick,Shanley Caswell,Tim Abell,Horror,Maureen McCormick Shanley Caswell Tim Abell David DeCoteau Horror
215924,tt2414046,the amazing catfish,Claudia Sainte-Luce,Ximena Ayala,Vera Wilson,José Manuel Orozco Angulo,Comedy Drama,Ximena Ayala Vera Wilson José Manuel Orozco Angulo Claudia Sainte-Luce Comedy Drama
210860,tt3045616,mortdecai,David Koepp,Johnny Depp,Olivia Munn,Ulrich Thomsen,Action Comedy Mystery Romance,Johnny Depp Olivia Munn Ulrich Thomsen David Koepp Action Comedy Mystery Romance
216015,tt2322441,fifty shades of grey,Sam Taylor-Johnson,Jennifer Ehle,Luke Grimes,Callum Rennie,Drama Romance,Jennifer Ehle Luke Grimes Callum Rennie Sam Taylor-Johnson Drama Romance
250066,tt2923316,american heist,Sarik Andreasyan,Hayden Christensen,Jordana Brewster,Akon,Action Crime Drama Thriller,Hayden Christensen Jordana Brewster Akon Sarik Andreasyan Action Crime Drama Thriller
272693,tt1666801,the duff,Ari Sandel,Bella Thorne,Romany Malco,Skyler Samuels,Comedy,Bella Thorne Romany Malco Skyler Samuels Ari Sandel Comedy
281230,tt1282046,fort mccoy,Kate Connor,Johnny Pacar,Eric Stoltz,Brendan Fehr,Drama History War,Johnny Pacar Eric Stoltz Brendan Fehr Kate Connor Drama History War
266034,tt3230082,the blue room,Mathieu Amalric,Mathieu Amalric,Léa Drucker,Laurent Poitrenaux,Crime Romance Thriller,Mathieu Amalric Léa Drucker Laurent Poitrenaux Mathieu Amalric Crime Romance Thriller
217708,tt3074732,of horses and men,Benedikt Erlingsson,Ingvar Eggert Sigurðsson,Charlotte Bøving,Sigríður María Egilsdóttir,Comedy Drama Romance,Ingvar Eggert Sigurðsson Charlotte Bøving Sigríður María Egilsdóttir Benedikt Erlingsson Comedy Drama Romance
87506,tt0114081,pan,Joe Wright,Hugh Jackman,Cara Delevingne,Nonso Anozie,Adventure Family Fantasy,Hugh Jackman Cara Delevingne Nonso Anozie Joe Wright Adventure Family Fantasy
266647,tt3332064,pan,Joe Wright,Hugh Jackman,Cara Delevingne,Nonso Anozie,Adventure Family Fantasy,Hugh Jackman Cara Delevingne Nonso Anozie Joe Wright Adventure Family Fantasy
227719,tt2436386,project almanac,Dean Israelite,Gary Weeks,Jonny Weston,Sofia Black-D'Elia,Sci-Fi Thriller,Gary Weeks Jonny Weston Sofia Black-D'Elia Dean Israelite Sci-Fi Thriller
167073,tt2381111,brooklyn,John Crowley,Julie Walters,Fiona Glascott,Eva Birthistle,Drama Romance,Julie Walters Fiona Glascott Eva Birthistle John Crowley Drama Romance
309503,tt3346224,zipper,Mora Stephens,Ray Winstone,Alexandra Breckenridge,Elena Satine,Drama Thriller,Ray Winstone Alexandra Breckenridge Elena Satine Mora Stephens Drama Thriller
251321,tt2494384,aloft,Claudia Llosa,Ian Tracey,Zen McGrath,William Shimell,Drama,Ian Tracey Zen McGrath William Shimell Claudia Llosa Drama
250124,tt3172532,the diary of a teenage girl,Marielle Heller,Alexander Skarsgård,David Fine,Austin Lyon,Drama Romance,Alexander Skarsgård David Fine Austin Lyon Marielle Heller Drama Romance
308639,tt3850214,dope,Rick Famuyiwa,Kimberly Elise,Rick Fox,Kiersey Clemons,Comedy Crime Drama,Kimberly Elise Rick Fox Kiersey Clemons Rick Famuyiwa Comedy Crime Drama
287524,tt2165765,fear clinic,Robert Hall,Angelina Armani,Kevin Gage,Fiona Dourif,Horror,Angelina Armani Kevin Gage Fiona Dourif Robert Hall Horror
273248,tt3460252,the hateful eight,Quentin Tarantino,Craig Stark,Jennifer Jason Leigh,Zoë Bell,Crime Drama Mystery Thriller Western,Craig Stark Jennifer Jason Leigh Zoë Bell Quentin Tarantino Crime Drama Mystery Thriller Western
265208,tt2231253,wild card,Simon West,Jason Statham,Michael Angarano,Jason Alexander,Action Crime Drama Thriller,Jason Statham Michael Angarano Jason Alexander Simon West Action Crime Drama Thriller
286565,tt3622592,paper towns,Jake Schreier,Nat Wolff,Cara Delevingne,Meg Crosbie,Drama Mystery Romance,Nat Wolff Cara Delevingne Meg Crosbie Jake Schreier Drama Mystery Romance
242083,tt3145220,hits,David Cross,Jason Ritter,Matt Walsh,Amy Sedaris,Comedy Drama,Jason Ritter Matt Walsh Amy Sedaris David Cross Comedy Drama
241251,tt3181822,the boy next door,Rob Cohen,Ryan Guzman,Hill Harper,Adam Hicks,Mystery Thriller,Ryan Guzman Hill Harper Adam Hicks Rob Cohen Mystery Thriller
58106,tt1340765,the boy next door,Rob Cohen,Ryan Guzman,Hill Harper,Adam Hicks,Mystery Thriller,Ryan Guzman Hill Harper Adam Hicks Rob Cohen Mystery Thriller
55567,tt1303803,standing ovation,Stewart Raffill,Kayla Jackson,Alexis Biesiada,Kayla Raparelli,Musical,Kayla Jackson Alexis Biesiada Kayla Raparelli Stewart Raffill Musical
318040,tt3904272,bizarre,Étienne Faure,Rumi Missabu,Pierre Prieur,Raquel Nave,Drama Musical Romance,Rumi Missabu Pierre Prieur Raquel Nave Étienne Faure Drama Musical Romance
284568,tt2405862,closure,Dan Reed,Danny Dyer,Adam Rayner,Ralph Brown,Thriller,Danny Dyer Adam Rayner Ralph Brown Dan Reed Thriller
206296,tt2474024,the last five years,Richard LaGravenese,Anna Kendrick,Jeremy Jordan,Charly Bivona,Comedy Drama Musical Romance,Anna Kendrick Jeremy Jordan Charly Bivona Richard LaGravenese Comedy Drama Musical Romance
295914,tt2640460,queen of the mountains,Sadyk Sher-Niyaz,Elina Abai Kyzy,Aziz Muradillayev,Mirlan Abdulayev,Action Biography Drama History,Elina Abai Kyzy Aziz Muradillayev Mirlan Abdulayev Sadyk Sher-Niyaz Action Biography Drama History
243938,tt2637294,hot tub time machine 2,Steve Pink,Adam Scott,Gillian Jacobs,Collette Wolfe,Comedy Sci-Fi,Adam Scott Gillian Jacobs Collette Wolfe Steve Pink Comedy Sci-Fi
158150,tt2395247,how to fall in love,Mark Griffiths,Eric Mabius,Gina Holden,Brooke D'Orsay,Comedy Romance,Eric Mabius Gina Holden Brooke D'Orsay Mark Griffiths Comedy Romance
245025,tt0914369,freeheld,Peter Sollett,Steve Carell,Josh Charles,Luke Grimes,Biography Drama Romance,Steve Carell Josh Charles Luke Grimes Peter Sollett Biography Drama Romance
306745,tt1658801,freeheld,Peter Sollett,Steve Carell,Josh Charles,Luke Grimes,Biography Drama Romance,Steve Carell Josh Charles Luke Grimes Peter Sollett Biography Drama Romance
228165,tt2279373,the spongebob movie: sponge out of water,Paul Tibbitt,Tim Conway,Billy West,Eddie Deezen,Adventure Animation Comedy Family Fantasy,Tim Conway Billy West Eddie Deezen Paul Tibbitt Adventure Animation Comedy Family Fantasy
234212,tt1841642,demonic,Will Canon,Frank Grillo,Scott Mechlowicz,Aaron Yoo,Horror Thriller,Frank Grillo Scott Mechlowicz Aaron Yoo Will Canon Horror Thriller
268238,tt2555736,the second best exotic marigold hotel,John Madden,Tina Desai,Celia Imrie,Ronald Pickup,Comedy Drama,Tina Desai Celia Imrie Ronald Pickup John Madden Comedy Drama
228203,tt2097298,"mcfarland, usa",Niki Caro,Morgan Saylor,Valente Rodriguez,Diana Maria Riva,Biography Drama Sport,Morgan Saylor Valente Rodriguez Diana Maria Riva Niki Caro Biography Drama Sport
243940,tt2918436,the lazarus effect,David Gelb,Olivia Wilde,Mark Duplass,Donald Glover,Horror Sci-Fi Thriller,Olivia Wilde Mark Duplass Donald Glover David Gelb Horror Sci-Fi Thriller
239573,tt2358925,unfinished business,Ken Scott,Tom Wilkinson,June Diane Raphael,Melissa McMeekin,Comedy,Tom Wilkinson June Diane Raphael Melissa McMeekin Ken Scott Comedy
50135,tt1620449,animals united,Reinhard Klooss,Jim Broadbent,Vanessa Redgrave,James Corden,Animation Comedy Family,Jim Broadbent Vanessa Redgrave James Corden Reinhard Klooss Animation Comedy Family
270938,tt2295722,falcon rising,Ernie Barbarash,Michael Jai White,Michael J. Morris,Lateef Crowder,Action Adventure,Michael Jai White Michael J. Morris Lateef Crowder Ernie Barbarash Action Adventure
91908,tt0449092,rings,F. Javier Gutiérrez,Matilda Anna Ingrid Lutz,Alex Roe,Johnny Galecki,Horror,Matilda Anna Ingrid Lutz Alex Roe Johnny Galecki F. Javier Gutiérrez Horror
14564,tt0498381,rings,F. Javier Gutiérrez,Matilda Anna Ingrid Lutz,Alex Roe,Johnny Galecki,Horror,Matilda Anna Ingrid Lutz Alex Roe Johnny Galecki F. Javier Gutiérrez Horror
241554,tt2199571,run all night,Jaume Collet-Serra,Liam Neeson,Common,Bruce McGill,Action Crime Drama Thriller,Liam Neeson Common Bruce McGill Jaume Collet-Serra Action Crime Drama Thriller
291362,tt3110770,road hard,Adam Carolla,Jay Mohr,Jim O'Heir,David Alan Grier,Comedy,Jay Mohr Jim O'Heir David Alan Grier Adam Carolla Comedy
252512,tt1791682,while we're young,Noah Baumbach,Naomi Watts,Maria Dizzia,Dree Hemingway,Comedy Drama,Naomi Watts Maria Dizzia Dree Hemingway Noah Baumbach Comedy Drama
257444,tt2443822,the boy,William Brent Bell,Lauren Cohan,Rupert Evans,Stephanie Lemelin,Horror Mystery Thriller,Lauren Cohan Rupert Evans Stephanie Lemelin William Brent Bell Horror Mystery Thriller
321258,tt3882082,the boy,William Brent Bell,Lauren Cohan,Rupert Evans,Stephanie Lemelin,Horror Mystery Thriller,Lauren Cohan Rupert Evans Stephanie Lemelin William Brent Bell Horror Mystery Thriller
262500,tt2908446,insurgent,Robert Schwentke,Kate Winslet,Theo James,Mekhi Phifer,Adventure Sci-Fi Thriller,Kate Winslet Theo James Mekhi Phifer Robert Schwentke Adventure Sci-Fi Thriller
260947,tt1327601,something wicked,Darin Scott,Julian Morris,Shantel VanSanten,John Robinson,Drama Horror Mystery Thriller,Julian Morris Shantel VanSanten John Robinson Darin Scott Drama Horror Mystery Thriller
245703,tt2649554,midnight special,Jeff Nichols,Kirsten Dunst,Sam Shepard,Paul Sparks,Adventure Drama Sci-Fi Thriller,Kirsten Dunst Sam Shepard Paul Sparks Jeff Nichols Adventure Drama Sci-Fi Thriller
266396,tt2515034,the gunman,Pierre Morel,Ray Winstone,Mark Rylance,Jasmine Trinca,Action Crime Drama Mystery Thriller,Ray Winstone Mark Rylance Jasmine Trinca Pierre Morel Action Crime Drama Mystery Thriller
255343,tt2515030,escobar: paradise lost,Andrea Di Stefano,Josh Hutcherson,Brady Corbet,Carlos Bardem,Crime Drama Romance Thriller,Josh Hutcherson Brady Corbet Carlos Bardem Andrea Di Stefano Crime Drama Romance Thriller
